customerid,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,spend_per_tenure,call_delay_ratio,usage_recent_score,spend_usage_ratio
20221,27,Female,26,28,1,24,Standard,Monthly,785,24,1,30.192307692307693,0.04,1.12,27.06896551724138
20222,52,Male,53,18,2,18,Premium,Quarterly,455,30,0,8.584905660377359,0.10526315789473684,0.5806451612903226,23.94736842105263
20223,32,Female,32,22,6,15,Standard,Annual,982,10,0,30.6875,0.375,2.0,42.69565217391305
20224,22,Male,11,4,6,12,Premium,Monthly,195,16,0,17.727272727272727,0.46153846153846156,0.23529411764705882,39.0
20225,56,Male,10,22,8,20,Basic,Quarterly,515,29,0,51.5,0.38095238095238093,0.7333333333333333,22.391304347826086
20226,46,Male,27,12,3,5,Premium,Annual,934,20,0,34.592592592592595,0.5,0.5714285714285714,71.84615384615384
20227,21,Female,49,23,7,20,Premium,Monthly,956,24,1,19.510204081632654,0.3333333333333333,0.92,39.833333333333336
20228,32,Male,56,5,7,15,Premium,Annual,236,25,0,4.214285714285714,0.4375,0.19230769230769232,39.333333333333336
20229,48,Male,51,17,1,13,Premium,Quarterly,497,5,0,9.745098039215685,0.07142857142857142,2.8333333333333335,27.61111111111111
20230,18,Male,40,23,1,9,Premium,Monthly,447,29,0,11.175,0.1,0.7666666666666667,18.625
20231,24,Female,52,5,8,13,Basic,Quarterly,143,27,0,2.75,0.5714285714285714,0.17857142857142858,23.833333333333332
20232,29,Male,18,12,8,12,Premium,Annual,668,7,0,37.111111111111114,0.6153846153846154,1.5,51.38461538461539
20233,49,Female,34,30,6,14,Basic,Monthly,502,25,0,14.764705882352942,0.4,1.1538461538461537,16.193548387096776
20234,50,Male,29,6,5,14,Premium,Quarterly,544,10,0,18.75862068965517,0.3333333333333333,0.5454545454545454,77.71428571428571
20235,42,Male,26,25,5,20,Premium,Annual,398,9,1,15.307692307692308,0.23809523809523808,2.5,15.307692307692308
20236,50,Male,14,22,7,20,Premium,Quarterly,765,7,0,54.642857142857146,0.3333333333333333,2.75,33.26086956521739
20238,52,Male,9,16,4,15,Standard,Quarterly,556,20,0,61.77777777777778,0.25,0.7619047619047619,32.705882352941174
20240,20,Female,55,30,7,8,Premium,Annual,286,15,0,5.2,0.7777777777777778,1.875,9.225806451612904
20241,45,Female,57,7,7,14,Basic,Monthly,538,13,0,9.43859649122807,0.4666666666666667,0.5,67.25
20242,62,Male,46,6,0,9,Basic,Annual,846,29,0,18.391304347826086,0.0,0.2,120.85714285714286
20245,23,Female,51,29,8,12,Basic,Quarterly,843,24,0,16.529411764705884,0.6153846153846154,1.16,28.1
20246,33,Female,27,12,7,10,Premium,Quarterly,194,22,0,7.185185185185185,0.6363636363636364,0.5217391304347826,14.923076923076923
20247,28,Female,16,19,7,12,Basic,Annual,336,13,0,21.0,0.5384615384615384,1.3571428571428572,16.8
20248,57,Male,12,27,3,9,Premium,Quarterly,364,15,0,30.333333333333332,0.3,1.6875,13.0
20249,57,Male,21,30,5,29,Premium,Annual,535,15,0,25.476190476190474,0.16666666666666666,1.875,17.258064516129032
20251,37,Female,33,8,6,29,Premium,Monthly,878,2,1,26.606060606060606,0.2,2.6666666666666665,97.55555555555556
20252,24,Male,52,30,6,17,Premium,Monthly,671,17,1,12.903846153846153,0.3333333333333333,1.6666666666666667,21.64516129032258
20253,24,Female,28,11,0,2,Standard,Monthly,496,27,0,17.714285714285715,0.0,0.39285714285714285,41.333333333333336
20254,43,Female,56,18,1,5,Premium,Quarterly,763,29,0,13.625,0.16666666666666666,0.6,40.1578947368421
20255,39,Female,13,17,4,24,Basic,Quarterly,461,12,1,35.46153846153846,0.16,1.3076923076923077,25.61111111111111
20256,58,Female,18,13,0,27,Premium,Annual,816,14,0,45.333333333333336,0.0,0.8666666666666667,58.285714285714285
20257,29,Male,41,17,10,16,Basic,Monthly,865,17,1,21.097560975609756,0.5882352941176471,0.9444444444444444,48.05555555555556
20259,63,Female,35,21,9,26,Premium,Annual,531,13,1,15.17142857142857,0.3333333333333333,1.5,24.136363636363637
20260,34,Female,29,7,0,21,Basic,Quarterly,465,12,1,16.03448275862069,0.0,0.5384615384615384,58.125
20261,57,Female,54,25,4,22,Standard,Quarterly,912,10,0,16.88888888888889,0.17391304347826086,2.272727272727273,35.07692307692308
20262,64,Female,11,16,3,9,Premium,Monthly,503,14,0,45.72727272727273,0.3,1.0666666666666667,29.58823529411765
20263,50,Male,35,28,0,8,Basic,Annual,912,8,0,26.057142857142857,0.0,3.111111111111111,31.448275862068964
20264,61,Male,40,27,9,17,Premium,Annual,226,24,1,5.65,0.5,1.08,8.071428571428571
20266,59,Female,47,22,5,23,Standard,Monthly,350,30,1,7.446808510638298,0.20833333333333334,0.7096774193548387,15.217391304347826
20267,23,Female,28,7,10,29,Premium,Annual,829,1,1,29.607142857142858,0.3333333333333333,3.5,103.625
20268,64,Male,38,11,6,12,Standard,Quarterly,299,21,0,7.868421052631579,0.46153846153846156,0.5,24.916666666666668
20269,44,Female,54,16,4,6,Premium,Monthly,940,29,0,17.40740740740741,0.5714285714285714,0.5333333333333333,55.294117647058826
20271,57,Male,37,17,4,15,Basic,Annual,323,15,0,8.72972972972973,0.25,1.0625,17.944444444444443
20272,64,Male,56,27,0,21,Basic,Annual,510,24,0,9.107142857142858,0.0,1.08,18.214285714285715
20273,31,Female,47,30,0,25,Premium,Monthly,216,16,1,4.595744680851064,0.0,1.7647058823529411,6.967741935483871
20274,48,Female,17,19,4,25,Basic,Quarterly,330,9,1,19.41176470588235,0.15384615384615385,1.9,16.5
20275,29,Female,53,9,9,24,Premium,Quarterly,264,19,1,4.981132075471698,0.36,0.45,26.4
20276,43,Female,59,22,3,11,Basic,Annual,354,11,0,6.0,0.25,1.8333333333333333,15.391304347826088
20279,63,Female,55,21,7,9,Basic,Monthly,131,8,0,2.381818181818182,0.7,2.3333333333333335,5.954545454545454
20280,33,Female,14,11,2,16,Premium,Quarterly,539,3,0,38.5,0.11764705882352941,2.75,44.916666666666664
20283,57,Female,59,19,10,22,Basic,Monthly,799,17,1,13.542372881355933,0.43478260869565216,1.0555555555555556,39.95
20284,42,Female,58,26,3,13,Basic,Monthly,522,27,0,9.0,0.21428571428571427,0.9285714285714286,19.333333333333332
20286,30,Male,30,10,4,30,Standard,Annual,165,27,0,5.5,0.12903225806451613,0.35714285714285715,15.0
20287,45,Female,36,13,7,19,Standard,Annual,298,20,1,8.277777777777779,0.35,0.6190476190476191,21.285714285714285
20288,43,Male,17,21,2,20,Premium,Annual,979,26,0,57.588235294117645,0.09523809523809523,0.7777777777777778,44.5
20289,37,Female,29,5,1,28,Basic,Annual,750,13,0,25.862068965517242,0.034482758620689655,0.35714285714285715,125.0
20290,58,Male,21,4,10,11,Standard,Monthly,377,20,1,17.952380952380953,0.8333333333333334,0.19047619047619047,75.4
20291,60,Male,56,21,4,14,Basic,Quarterly,780,20,0,13.928571428571429,0.26666666666666666,1.0,35.45454545454545
20292,23,Male,28,15,7,12,Basic,Monthly,243,15,0,8.678571428571429,0.5384615384615384,0.9375,15.1875
20293,34,Female,49,18,5,28,Premium,Annual,551,7,1,11.244897959183673,0.1724137931034483,2.25,29.0
20294,55,Male,35,19,3,4,Basic,Quarterly,530,24,0,15.142857142857142,0.6,0.76,26.5
20296,40,Male,31,24,6,21,Standard,Monthly,290,25,1,9.35483870967742,0.2727272727272727,0.9230769230769231,11.6
20297,27,Male,57,8,10,22,Premium,Monthly,746,2,1,13.087719298245615,0.43478260869565216,2.6666666666666665,82.88888888888889
20299,40,Female,50,19,9,20,Standard,Annual,210,28,1,4.2,0.42857142857142855,0.6551724137931034,10.5
20303,38,Male,34,8,9,19,Premium,Quarterly,902,6,1,26.529411764705884,0.45,1.1428571428571428,100.22222222222223
20304,20,Female,32,2,8,19,Standard,Monthly,255,7,1,7.96875,0.4,0.25,85.0
20305,35,Male,15,11,5,25,Standard,Annual,328,7,0,21.866666666666667,0.19230769230769232,1.375,27.333333333333332
20306,30,Female,40,18,2,20,Standard,Quarterly,790,22,0,19.75,0.09523809523809523,0.782608695652174,41.578947368421055
20308,41,Female,14,9,3,27,Standard,Quarterly,852,30,0,60.857142857142854,0.10714285714285714,0.2903225806451613,85.2
20310,25,Male,25,27,9,9,Standard,Monthly,534,24,0,21.36,0.9,1.08,19.071428571428573
20313,55,Female,45,13,8,19,Premium,Quarterly,136,8,1,3.022222222222222,0.4,1.4444444444444444,9.714285714285714
20314,63,Female,38,13,5,18,Standard,Quarterly,706,22,1,18.57894736842105,0.2631578947368421,0.5652173913043478,50.42857142857143
20319,33,Male,37,15,8,23,Premium,Quarterly,272,19,1,7.351351351351352,0.3333333333333333,0.75,17.0
20320,24,Female,10,9,7,11,Standard,Quarterly,145,29,0,14.5,0.5833333333333334,0.3,14.5
20322,23,Female,26,7,0,9,Premium,Quarterly,696,29,0,26.76923076923077,0.0,0.23333333333333334,87.0
20323,24,Female,55,11,9,22,Standard,Annual,991,8,1,18.01818181818182,0.391304347826087,1.2222222222222223,82.58333333333333
20324,26,Female,33,5,6,5,Standard,Monthly,650,19,0,19.696969696969695,1.0,0.25,108.33333333333333
20326,64,Female,59,21,3,28,Basic,Monthly,760,15,1,12.88135593220339,0.10344827586206896,1.3125,34.54545454545455
20327,38,Male,37,19,4,11,Basic,Quarterly,308,25,0,8.324324324324325,0.3333333333333333,0.7307692307692307,15.4
20329,58,Male,21,9,1,29,Basic,Annual,743,20,0,35.38095238095238,0.03333333333333333,0.42857142857142855,74.3
20330,37,Male,58,8,3,17,Premium,Annual,611,14,0,10.53448275862069,0.16666666666666666,0.5333333333333333,67.88888888888889
20331,52,Female,27,23,8,16,Premium,Monthly,299,22,1,11.074074074074074,0.47058823529411764,1.0,12.458333333333334
20333,51,Female,47,22,10,16,Basic,Annual,559,24,1,11.893617021276595,0.5882352941176471,0.88,24.304347826086957
20334,19,Male,13,25,5,27,Premium,Quarterly,146,19,0,11.23076923076923,0.17857142857142858,1.25,5.615384615384615
20335,65,Male,16,11,4,14,Basic,Quarterly,493,9,0,30.8125,0.26666666666666666,1.1,41.083333333333336
20337,30,Female,59,30,6,29,Basic,Quarterly,946,17,1,16.033898305084747,0.2,1.6666666666666667,30.516129032258064
20339,45,Male,59,24,7,23,Standard,Annual,438,14,1,7.423728813559322,0.2916666666666667,1.6,17.52
20340,58,Male,14,16,1,1,Premium,Monthly,793,22,0,56.642857142857146,0.5,0.6956521739130435,46.64705882352941
20342,24,Male,7,19,3,19,Premium,Annual,236,25,0,33.714285714285715,0.15,0.7307692307692307,11.8
20343,53,Female,37,5,1,15,Standard,Quarterly,375,12,0,10.135135135135135,0.0625,0.38461538461538464,62.5
20344,58,Male,47,14,3,8,Premium,Annual,516,13,0,10.97872340425532,0.3333333333333333,1.0,34.4
20345,40,Male,22,28,0,11,Basic,Monthly,781,8,0,35.5,0.0,3.111111111111111,26.93103448275862
20346,39,Female,22,13,1,5,Basic,Monthly,358,24,0,16.272727272727273,0.16666666666666666,0.52,25.571428571428573
20350,19,Male,30,2,0,6,Standard,Annual,194,16,1,6.466666666666667,0.0,0.11764705882352941,64.66666666666667
20351,56,Female,55,7,6,9,Premium,Monthly,433,3,0,7.872727272727273,0.6,1.75,54.125
20352,48,Female,23,9,3,17,Standard,Quarterly,686,22,0,29.82608695652174,0.16666666666666666,0.391304347826087,68.6
20353,59,Female,7,19,9,9,Standard,Annual,320,23,0,45.714285714285715,0.9,0.7916666666666666,16.0
20354,49,Male,47,9,7,30,Premium,Annual,974,30,1,20.72340425531915,0.22580645161290322,0.2903225806451613,97.4
20355,19,Male,51,16,3,2,Premium,Monthly,206,21,0,4.03921568627451,1.0,0.7272727272727273,12.117647058823529
20356,50,Female,37,28,4,29,Premium,Annual,940,8,0,25.405405405405407,0.13333333333333333,3.111111111111111,32.41379310344828
20357,33,Female,46,10,10,26,Basic,Quarterly,262,3,1,5.695652173913044,0.37037037037037035,2.5,23.818181818181817
20358,24,Male,22,26,2,3,Premium,Annual,631,14,0,28.681818181818183,0.5,1.7333333333333334,23.37037037037037
20361,49,Female,58,1,0,3,Basic,Monthly,166,19,0,2.8620689655172415,0.0,0.05,83.0
20364,40,Male,42,30,9,29,Premium,Annual,410,12,1,9.761904761904763,0.3,2.3076923076923075,13.225806451612904
20365,18,Female,25,21,1,4,Standard,Monthly,629,24,0,25.16,0.2,0.84,28.59090909090909
20366,62,Male,36,13,3,17,Basic,Monthly,709,10,0,19.694444444444443,0.16666666666666666,1.1818181818181819,50.642857142857146
20367,30,Male,46,26,0,14,Standard,Quarterly,900,27,0,19.565217391304348,0.0,0.9285714285714286,33.333333333333336
20371,45,Female,47,24,5,27,Premium,Monthly,807,22,1,17.170212765957448,0.17857142857142858,1.0434782608695652,32.28
20374,29,Male,42,11,5,10,Basic,Annual,489,21,0,11.642857142857142,0.45454545454545453,0.5,40.75
20375,54,Female,23,27,0,12,Basic,Monthly,743,14,0,32.30434782608695,0.0,1.8,26.535714285714285
20376,38,Female,49,1,6,8,Basic,Quarterly,265,3,0,5.408163265306122,0.6666666666666666,0.25,132.5
20378,30,Female,18,15,9,28,Standard,Annual,634,21,0,35.22222222222222,0.3103448275862069,0.6818181818181818,39.625
20379,47,Female,24,23,5,16,Basic,Annual,964,22,1,40.166666666666664,0.29411764705882354,1.0,40.166666666666664
20380,23,Male,29,19,7,15,Standard,Quarterly,856,25,0,29.517241379310345,0.4375,0.7307692307692307,42.8
20382,57,Female,35,15,1,5,Standard,Monthly,306,18,0,8.742857142857142,0.16666666666666666,0.7894736842105263,19.125
20383,24,Male,23,6,2,26,Standard,Annual,138,1,0,6.0,0.07407407407407407,3.0,19.714285714285715
20385,60,Male,18,18,1,11,Basic,Annual,177,8,0,9.833333333333334,0.08333333333333333,2.0,9.31578947368421
20386,36,Female,42,27,1,13,Standard,Monthly,736,13,0,17.523809523809526,0.07142857142857142,1.9285714285714286,26.285714285714285
20387,48,Male,55,23,2,18,Standard,Monthly,211,13,0,3.8363636363636364,0.10526315789473684,1.6428571428571428,8.791666666666666
20388,42,Male,9,10,1,20,Standard,Annual,453,22,0,50.333333333333336,0.047619047619047616,0.43478260869565216,41.18181818181818
20393,57,Female,35,27,5,8,Basic,Annual,154,16,0,4.4,0.5555555555555556,1.588235294117647,5.5
20396,58,Male,17,29,9,14,Basic,Monthly,153,25,0,9.0,0.6,1.1153846153846154,5.1
20397,36,Male,22,25,5,27,Standard,Annual,465,23,0,21.136363636363637,0.17857142857142858,1.0416666666666667,17.884615384615383
20398,39,Male,48,21,1,14,Premium,Monthly,412,9,0,8.583333333333334,0.06666666666666667,2.1,18.727272727272727
20399,42,Female,22,18,1,15,Premium,Quarterly,310,7,0,14.090909090909092,0.0625,2.25,16.31578947368421
20400,19,Male,31,8,6,21,Standard,Quarterly,775,6,1,25.0,0.2727272727272727,1.1428571428571428,86.11111111111111
20401,24,Female,55,19,4,15,Premium,Monthly,401,17,0,7.290909090909091,0.25,1.0555555555555556,20.05
20403,43,Female,12,15,1,14,Standard,Annual,420,24,0,35.0,0.06666666666666667,0.6,26.25
20404,40,Female,57,12,2,28,Premium,Annual,949,18,0,16.649122807017545,0.06896551724137931,0.631578947368421,73.0
20405,36,Male,39,7,10,30,Basic,Quarterly,140,14,1,3.58974358974359,0.3225806451612903,0.4666666666666667,17.5
20406,29,Male,45,9,5,8,Premium,Monthly,999,22,0,22.2,0.5555555555555556,0.391304347826087,99.9
20407,29,Male,19,26,10,22,Premium,Annual,317,29,0,16.68421052631579,0.43478260869565216,0.8666666666666667,11.74074074074074
20409,31,Female,14,20,1,4,Premium,Quarterly,246,26,0,17.571428571428573,0.2,0.7407407407407407,11.714285714285714
20410,37,Female,51,7,0,29,Standard,Monthly,862,17,1,16.901960784313726,0.0,0.3888888888888889,107.75
20411,18,Female,42,29,10,16,Basic,Annual,958,19,1,22.80952380952381,0.5882352941176471,1.45,31.933333333333334
20413,18,Male,54,1,5,18,Standard,Annual,200,2,1,3.7037037037037037,0.2631578947368421,0.3333333333333333,100.0
20415,39,Male,19,7,6,24,Standard,Annual,555,30,0,29.210526315789473,0.24,0.22580645161290322,69.375
20416,21,Male,32,19,4,25,Premium,Monthly,591,5,0,18.46875,0.15384615384615385,3.1666666666666665,29.55
20417,20,Male,50,30,9,16,Standard,Monthly,823,10,1,16.46,0.5294117647058824,2.727272727272727,26.548387096774192
20418,20,Male,45,6,0,21,Basic,Annual,151,15,0,3.3555555555555556,0.0,0.375,21.571428571428573
20421,18,Male,36,15,0,12,Standard,Monthly,382,24,0,10.61111111111111,0.0,0.6,23.875
20423,65,Female,33,15,1,15,Premium,Monthly,120,15,0,3.6363636363636362,0.0625,0.9375,7.5
20425,56,Male,44,21,10,10,Basic,Monthly,396,29,0,9.0,0.9090909090909091,0.7,18.0
20426,55,Male,9,11,4,14,Premium,Annual,270,25,0,30.0,0.26666666666666666,0.4230769230769231,22.5
20427,62,Female,17,4,2,25,Premium,Quarterly,325,14,1,19.11764705882353,0.07692307692307693,0.26666666666666666,65.0
20428,44,Female,60,23,10,14,Premium,Annual,426,13,0,7.1,0.6666666666666666,1.6428571428571428,17.75
20429,49,Male,23,18,8,26,Premium,Annual,531,22,0,23.08695652173913,0.2962962962962963,0.782608695652174,27.94736842105263
20431,36,Male,39,3,10,22,Basic,Annual,314,10,1,8.051282051282051,0.43478260869565216,0.2727272727272727,78.5
20432,62,Female,30,8,6,8,Premium,Monthly,517,4,0,17.233333333333334,0.6666666666666666,1.6,57.44444444444444
20433,64,Male,9,3,4,15,Standard,Annual,396,11,1,44.0,0.25,0.25,99.0
20437,24,Male,54,29,6,17,Standard,Quarterly,318,12,1,5.888888888888889,0.3333333333333333,2.230769230769231,10.6
20438,21,Female,15,24,5,7,Basic,Quarterly,575,6,0,38.333333333333336,0.625,3.4285714285714284,23.0
20440,47,Female,14,21,10,11,Premium,Quarterly,549,23,0,39.214285714285715,0.8333333333333334,0.875,24.954545454545453
20443,62,Male,44,23,8,12,Premium,Annual,275,8,0,6.25,0.6153846153846154,2.5555555555555554,11.458333333333334
20444,31,Male,54,18,8,24,Basic,Quarterly,386,15,1,7.148148148148148,0.32,1.125,20.31578947368421
20447,28,Female,51,23,0,9,Basic,Quarterly,817,24,0,16.019607843137255,0.0,0.92,34.041666666666664
20448,35,Female,55,18,5,11,Standard,Quarterly,713,16,0,12.963636363636363,0.4166666666666667,1.0588235294117647,37.526315789473685
20449,40,Female,43,11,5,26,Basic,Monthly,332,20,1,7.72093023255814,0.18518518518518517,0.5238095238095238,27.666666666666668
20450,62,Male,29,22,9,27,Standard,Quarterly,722,11,1,24.896551724137932,0.32142857142857145,1.8333333333333333,31.391304347826086
20453,34,Male,31,20,8,29,Basic,Quarterly,454,5,1,14.64516129032258,0.26666666666666666,3.3333333333333335,21.61904761904762
20454,50,Male,33,25,6,26,Standard,Quarterly,388,8,1,11.757575757575758,0.2222222222222222,2.7777777777777777,14.923076923076923
20455,64,Female,58,11,0,15,Premium,Annual,534,13,0,9.206896551724139,0.0,0.7857142857142857,44.5
20456,32,Male,46,4,2,29,Premium,Quarterly,595,18,0,12.934782608695652,0.06666666666666667,0.21052631578947367,119.0
20457,39,Male,9,23,10,15,Basic,Quarterly,304,27,0,33.77777777777778,0.625,0.8214285714285714,12.666666666666666
20458,24,Female,30,22,5,23,Basic,Quarterly,870,10,1,29.0,0.20833333333333334,2.0,37.82608695652174
20459,49,Female,56,8,3,14,Basic,Annual,238,9,0,4.25,0.2,0.8,26.444444444444443
20461,45,Female,27,30,7,17,Standard,Quarterly,796,8,1,29.48148148148148,0.3888888888888889,3.3333333333333335,25.677419354838708
20462,38,Female,30,4,4,9,Standard,Annual,179,6,0,5.966666666666667,0.4,0.5714285714285714,35.8
20463,37,Female,59,6,5,8,Premium,Monthly,576,9,0,9.76271186440678,0.5555555555555556,0.6,82.28571428571429
20465,20,Male,25,14,10,11,Premium,Annual,535,9,0,21.4,0.8333333333333334,1.4,35.666666666666664
20470,31,Female,19,19,5,8,Standard,Quarterly,355,14,0,18.68421052631579,0.5555555555555556,1.2666666666666666,17.75
20471,65,Male,13,19,10,13,Basic,Monthly,585,13,0,45.0,0.7142857142857143,1.3571428571428572,29.25
20472,29,Female,9,12,5,19,Standard,Monthly,271,22,0,30.11111111111111,0.25,0.5217391304347826,20.846153846153847
20473,43,Male,9,27,9,22,Premium,Annual,554,19,0,61.55555555555556,0.391304347826087,1.35,19.785714285714285
20475,46,Female,60,16,5,17,Basic,Quarterly,782,26,1,13.033333333333333,0.2777777777777778,0.5925925925925926,46.0
20476,62,Female,15,26,2,18,Premium,Monthly,391,18,0,26.066666666666666,0.10526315789473684,1.368421052631579,14.481481481481481
20477,32,Female,36,21,1,21,Premium,Annual,806,25,0,22.38888888888889,0.045454545454545456,0.8076923076923077,36.63636363636363
20479,26,Male,47,17,6,28,Premium,Quarterly,235,15,1,5.0,0.20689655172413793,1.0625,13.055555555555555
20480,43,Male,38,20,3,28,Premium,Annual,641,11,0,16.86842105263158,0.10344827586206896,1.6666666666666667,30.523809523809526
20481,38,Male,48,17,0,24,Premium,Monthly,534,4,0,11.125,0.0,3.4,29.666666666666668
20482,61,Female,54,13,0,7,Standard,Quarterly,263,25,0,4.87037037037037,0.0,0.5,18.785714285714285
20487,45,Female,13,16,4,24,Standard,Monthly,466,25,1,35.84615384615385,0.16,0.6153846153846154,27.41176470588235
20488,18,Male,36,18,1,29,Premium,Monthly,200,14,0,5.555555555555555,0.03333333333333333,1.2,10.526315789473685
20489,23,Female,14,11,9,16,Basic,Monthly,445,8,0,31.785714285714285,0.5294117647058824,1.2222222222222223,37.083333333333336
20490,49,Male,57,13,1,15,Basic,Quarterly,912,25,0,16.0,0.0625,0.5,65.14285714285714
20491,19,Female,55,23,0,23,Standard,Monthly,984,12,1,17.89090909090909,0.0,1.7692307692307692,41.0
20492,31,Female,24,25,10,15,Basic,Quarterly,277,14,0,11.541666666666666,0.625,1.6666666666666667,10.653846153846153
20493,28,Female,28,11,8,19,Premium,Quarterly,489,26,1,17.464285714285715,0.4,0.4074074074074074,40.75
20496,27,Male,29,4,8,29,Standard,Monthly,600,6,1,20.689655172413794,0.26666666666666666,0.5714285714285714,120.0
20502,55,Female,20,5,7,14,Premium,Annual,299,29,1,14.95,0.4666666666666667,0.16666666666666666,49.833333333333336
20503,30,Male,43,19,6,27,Premium,Annual,265,22,1,6.162790697674419,0.21428571428571427,0.8260869565217391,13.25
20505,63,Male,52,22,3,26,Basic,Quarterly,837,6,0,16.096153846153847,0.1111111111111111,3.142857142857143,36.391304347826086
20506,29,Female,12,12,7,13,Standard,Annual,463,13,0,38.583333333333336,0.5,0.8571428571428571,35.61538461538461
20509,22,Female,34,3,6,5,Premium,Quarterly,288,4,0,8.470588235294118,1.0,0.6,72.0
20513,28,Male,25,18,0,26,Premium,Annual,118,20,0,4.72,0.0,0.8571428571428571,6.2105263157894735
20514,47,Female,24,16,4,26,Standard,Quarterly,596,9,0,24.833333333333332,0.14814814814814814,1.6,35.05882352941177
20515,52,Male,12,10,2,19,Premium,Quarterly,572,30,0,47.666666666666664,0.1,0.3225806451612903,52.0
20516,64,Male,36,24,3,25,Standard,Monthly,992,16,0,27.555555555555557,0.11538461538461539,1.411764705882353,39.68
20517,22,Male,59,13,4,24,Standard,Monthly,200,4,0,3.389830508474576,0.16,2.6,14.285714285714286
20518,23,Female,22,5,4,25,Standard,Monthly,604,8,1,27.454545454545453,0.15384615384615385,0.5555555555555556,100.66666666666667
20521,50,Male,44,26,10,24,Premium,Annual,793,19,1,18.022727272727273,0.4,1.3,29.37037037037037
20526,34,Female,36,5,0,30,Premium,Monthly,270,23,1,7.5,0.0,0.20833333333333334,45.0
20527,26,Female,48,21,6,14,Standard,Monthly,988,16,0,20.583333333333332,0.4,1.2352941176470589,44.90909090909091
20528,25,Male,50,9,0,26,Basic,Monthly,130,3,0,2.6,0.0,2.25,13.0
20529,43,Male,22,11,5,21,Premium,Quarterly,266,11,0,12.090909090909092,0.22727272727272727,0.9166666666666666,22.166666666666668
20530,28,Male,42,7,5,11,Basic,Monthly,466,7,0,11.095238095238095,0.4166666666666667,0.875,58.25
20531,52,Female,29,27,9,25,Premium,Annual,468,20,1,16.137931034482758,0.34615384615384615,1.2857142857142858,16.714285714285715
20532,27,Female,15,3,7,30,Standard,Quarterly,396,29,1,26.4,0.22580645161290322,0.1,99.0
20533,32,Female,32,8,1,14,Basic,Quarterly,331,16,0,10.34375,0.06666666666666667,0.47058823529411764,36.77777777777778
20534,52,Female,46,14,6,25,Standard,Monthly,315,6,1,6.8478260869565215,0.23076923076923078,2.0,21.0
20535,24,Female,28,6,1,17,Basic,Annual,763,30,0,27.25,0.05555555555555555,0.1935483870967742,109.0
20538,39,Female,38,6,4,27,Standard,Monthly,604,12,1,15.894736842105264,0.14285714285714285,0.46153846153846156,86.28571428571429
20542,29,Male,22,14,5,11,Standard,Quarterly,182,21,0,8.272727272727273,0.4166666666666667,0.6363636363636364,12.133333333333333
20543,29,Male,38,6,0,30,Basic,Annual,309,21,0,8.131578947368421,0.0,0.2727272727272727,44.142857142857146
20544,21,Female,32,12,5,6,Basic,Annual,853,7,0,26.65625,0.7142857142857143,1.5,65.61538461538461
20546,24,Female,35,23,5,21,Basic,Quarterly,168,19,1,4.8,0.22727272727272727,1.15,7.0
20547,28,Female,49,15,3,18,Standard,Monthly,694,27,0,14.16326530612245,0.15789473684210525,0.5357142857142857,43.375
20548,56,Male,57,13,9,15,Premium,Monthly,821,26,0,14.403508771929825,0.5625,0.48148148148148145,58.642857142857146
20549,37,Female,37,19,2,18,Basic,Annual,981,5,0,26.513513513513512,0.10526315789473684,3.1666666666666665,49.05
20552,44,Male,20,14,4,25,Premium,Monthly,391,14,0,19.55,0.15384615384615385,0.9333333333333333,26.066666666666666
20553,25,Female,36,13,1,18,Basic,Monthly,391,4,0,10.86111111111111,0.05263157894736842,2.6,27.928571428571427
20554,27,Female,20,7,0,16,Basic,Annual,576,21,0,28.8,0.0,0.3181818181818182,72.0
20559,38,Male,25,19,4,15,Standard,Annual,750,17,0,30.0,0.25,1.0555555555555556,37.5
20560,36,Female,49,11,8,10,Basic,Quarterly,630,15,0,12.857142857142858,0.7272727272727273,0.6875,52.5
20561,40,Male,51,7,8,25,Basic,Monthly,532,24,1,10.431372549019608,0.3076923076923077,0.28,66.5
20562,51,Female,11,9,9,22,Standard,Monthly,455,11,1,41.36363636363637,0.391304347826087,0.75,45.5
20563,46,Female,56,2,5,8,Premium,Annual,155,6,1,2.767857142857143,0.5555555555555556,0.2857142857142857,51.666666666666664
20564,34,Female,50,12,7,15,Basic,Monthly,346,3,0,6.92,0.4375,3.0,26.615384615384617
20565,48,Male,42,29,7,14,Premium,Monthly,978,23,0,23.285714285714285,0.4666666666666667,1.2083333333333333,32.6
20567,30,Male,21,11,3,24,Standard,Quarterly,660,16,0,31.428571428571427,0.12,0.6470588235294118,55.0
20570,32,Male,58,9,7,25,Standard,Quarterly,440,30,1,7.586206896551724,0.2692307692307692,0.2903225806451613,44.0
20571,38,Female,22,29,10,15,Standard,Annual,662,28,0,30.09090909090909,0.625,1.0,22.066666666666666
20572,26,Female,14,23,9,17,Standard,Quarterly,346,29,0,24.714285714285715,0.5,0.7666666666666667,14.416666666666666
20573,54,Female,11,5,9,23,Basic,Annual,299,26,1,27.181818181818183,0.375,0.18518518518518517,49.833333333333336
20574,36,Female,6,8,0,8,Premium,Monthly,298,2,0,49.666666666666664,0.0,2.6666666666666665,33.111111111111114
20577,45,Male,26,24,7,25,Basic,Annual,191,30,1,7.346153846153846,0.2692307692307692,0.7741935483870968,7.64
